"Text";"Comment"
"{Squall}
Inutile de faire la {Yellow}jonction avec la
G-Force{White} maintenant. On a le temps...";""
"{Squall}
Allons voir le {Blue}campus{White}.";""
"Dr. Kadowaki
On en est où?";""
"{Squall}
Nous avons bloqué les deux
premières vagues d'assaillants.
{NewPage}
Mais nous sommes à bout de force,
si l'ennemi renouvelle l'assaut
nous ne pourrons pas résister!";""
"Dr. Kadowaki
Et ton équipe?";""
"Selphie
Ça va assez mal. Ils ne
résisteront pas longtemps.";""
"Quistis
C'est la catastrophe. L'entrée
principale va bientôt lâcher.";""
"Irvine
Je sais pas. Nos hommes à l'entrée
résistent encore, mais...";""
"Dr. Kadowaki
La situation m'inquiète...";""
"Quistis
Les Galbadiens ont plus d'expérience.
{NewPage}
Nos soldats sont tous des étudiants.
Comme dit {Squall}, encore une
attaque et nous sommes perdus.";""
"(Peut-être aurais-je dû privilégier
l'attaque, au lieu de la défense)";""
"Dr. Kadowaki
Seifer est à leur côté, n'est-ce pas?";""
"Dr. Kadowaki
Tu sais qu'il n'abandonnera pas.
C'est ton destin de l'affronter.";""
"Dr. Kadowaki
Et ton destin se joue aujourd'hui.";""
"Dr. Kadowaki
Si tu as parcouru tout ce chemin, ce
n'est pas pour abandonner maintenant.";""
"(Sûrement pas)";""
"{Squall}
Pas question d'attendre passivement!
La meilleure défense, c'est l'attaque.
{NewPage}
Nous devons trouver un moyen
d'aborder leur vaisseau...";""
"Irvine
Et si on leur rentrait dedans? Ça
abîmera notre vaisseau, mais...
{NewPage}
ça leur ferait un sacré choc! Je
suis sûr que Nida peut s'en charger.";""
"{Squall}
Nous n'avons pas le choix. Allons-y!";""
"{Squall}
Où est {Rinoa}?";""
"Zell
Je suis désolé. Le campus est aux
mains de l'ennemi. Les Galbadiens
{NewPage}
ont dressé des barricades partout.";""
"Zell
Le seul moyen de la récupérer
c'est en volant ou en passant
par le toit! Ça craint!";""
"({Rinoa}...)";""
"Irvine
Et attends! Tu ne comptes
quand même pas l'abandonner?";""
"Irvine
Il n'est pas question de la laisser
comme ça! Personne ne lâche une
{NewPage}
si jolie fille, tant qu'il n'y a
vraiment plus rien à faire...";""
"{Squall}
Je.. Je dois m'occuper de l'attaque.";""
"Irvine
On s'en fiche! Fais-le, sinon
tu le regretteras toute ta vie!";""
"Quistis
Irvine a raison. C'est une des nôtres.";""
"Selphie
Mais t'attends quoi, là?
Ma bénédiction?";""
"Zell
Vas-y {Squall}!
Je tiens à la revoir
en vie. Il faut l'aider.";""
"Irvine
Je m'occupe de l'attaque du vaisseau
Galbadien. Je connais bien cet engin.";""
"Quistis
On va te préparer le terrain.
Ne t'inquiète pas pour nous.";""
"Dr. Kadowaki
Tu oublies quelque chose de capital.";""
"(Quoi donc?)";""
"Dr. Kadowaki
Tu dois encourager tes troupes.
Comme un vrai meneur d'hommes.";""
"Nida
Tu ne le sais sans doute pas, mais
ici tout le monde t'admire...";""
"#bgsido1a";"250"
"";""
"";""
"";""
"({Rinoa}...)";""
"{Squall}
Occupez-vous d'elle.";""
"Quistis
Et pour {Rinoa}, on fait quoi?";""
"Selphie
Qu'est-ce qu'on fait pour {Rinoa}?";""
"Irvine
Et {Rinoa} alors?";""
"#bghall4a";"173"
"";""
"";""
"";""
"1er
2nd";""
"Irvine, Quistis, Zell et Selphie
dirigeront les opérations militaires.";""
"Obéissez à leurs ordres
et donnez-vous à fond!";""
"#bghall2a";"169"
"Nida
Je répète: tout le monde
sur la plate-forme!";""
"";""
"";""
"PDS
'Sauver' dans le menu";""
"Zell
Inutile d'aller par là.";""
"Soldat
Cette fois, c'est la bonne.";""
"Ravitailleur
On est avec toi, {Squall}";""
"Réparateur
Le PDS est activé, commandant.";""
"Combattant
Je suis fier d'être avec vous.";""
"Soldat
Nous ferons de notre mieux.";""
"Espion
L'ennemi compte attaquer
toutes nos entrées.
{NewPage}
Notamment l'accès principal
et le {Blue}campus{White} de la BGU.";""
"#bgkote_4";"187"
"";""
"";""
"";""
"Zell
Bon sang! Impossible de l'atteindre!";""
"Quistis
On a besoin d'une corde...";""
"Irvine
Essayons de trouver quelque chose!";""
"Selphie
Comment la remonter de là?!";""
"Zell
ACCROCHE-TOI, {Rinoa}! On va revenir!";""
"#bgsido_8";"258"
"Travaux en cours!!";""
"{Squall} appuie sur quelque chose";""
"Cid
{Squall}! Les commandes ne répondent
plus! Qu'est-ce que je dois faire!";""
"Cid
On va s'écraser sur Balamb City!
Il faut faire quelque chose!";""
"Quistis
Il faut trouver une
solution, et vite!";""
"Zell
Non, mais c'est pas possible!";""
"{Rinoa}
C'est horrible! On doit
faire quelque chose!";""
"Irvine
La ville est devant nous!!";""
"Cid
{Squall}, on fait quoi?";""
"(Aucune idée)";""
"Quistis
{Squall}!";""
"Zell
{Squall}, vite!";""
"{Rinoa}
{Squall}, remue-toi!";""
"Irvine
On approche... Fais quelque chose!";""
"(Quoi? Qu'est-ce que
 je peux faire?)";""
"{Squall}
J'Y CROIS PAS!";""
"Zell
HOUAAA!
C'est quoi ça?";""
"Quistis
Quoi encore?";""
"{Rinoa}
Qu'est-ce qu'il y a encore!";""
"Cid
Ça y est! On tourne!";""
"Zell
OUAAAAIS!";""
"Quistis
{Squall}, tu as réussi!";""
"{Rinoa}
{Squall}, tu es le meilleur!";""
"Irvine
Ouah! On a failli mourir!";""
"Zell
AHHH... On va s'écraser dans l'océan!";""
"Quistis
Cramponnez-vous bien! On va
essayer d'atterrir sur l'eau!";""
"{Rinoa}
C'est pas possible! On
va tous couler!";""
"Irvine
On va mourir noyés!";""
"Cid
Accrochez-vous à quelque chose!";""
"Cid
Félicitations à tous!
On a échappé au pire.";""
"{Squall}
Mais où on va là?";""
"Cid
Nous allons dériver pendant un
moment, jusqu'à ce qu'on trouve
comment manoeuvrer notre... {Wait048}navire.";""
"Cid
Nous allons pouvoir nous
reposer un peu...
{NewPage}
Profitons-en pour
fixer notre stratégie.";""
"Cid
Mais où je vais dormir
moi, maintenant?";""
"(Depuis combien de temps on dérive?)";""
"Cid
Veuillez tous garder votre calme!
{NewPage}
Vous ne devez quitter la BGU sous
aucun prétexte sans autorisation.
{NewPage}
Nous allons remettre les choses
en ordre. Merci de votre coopération.";""
"Cid
Ah {Squall}, merci d'être venu.";""
"Cid
Voici les ordres.";""
"Cid
On a atterri à Horizon. Tu dois te
rendre à terre avec Quistis et Zell.
{NewPage}
Trouve le maire et dis-lui que nous
venons en paix. C'était un accident.
{NewPage}
Profites-en pour jeter un
coup d'oeil à la ville.";""
"Cid
On a atterri à Horizon. Tu dois te
rendre à terre avec Zell et {Rinoa}.
{NewPage}
Trouve le maire et dis-lui que nous
venons en paix. C'était un accident.
{NewPage}
Profites-en pour jeter un
coup d'oeil à la ville.";""
"Cid
On a atterri à Horizon. Tu dois te
rendre à terre avec Irvine et Zell.
{NewPage}
Trouve le maire et dis-lui que nous
venons en paix. C'était un accident.
{NewPage}
Profites-en pour jeter un
coup d'oeil à la ville.";""
"Cid
On a atterri à Horizon. Rejoins
la ville avec Quistis et {Rinoa}.
{NewPage}
Trouve le maire et dis-lui que nous
venons en paix. C'était un accident.
{NewPage}
Profites-en pour jeter un
coup d'oeil à la ville.";""
"Cid
On a atterri à Horizon. Tu dois te
rendre à terre avec Quistis et Irvine.
{NewPage}
Trouve le maire et dis-lui que nous
venons en paix. C'était un accident.
{NewPage}
Profites-en pour jeter un
coup d'oeil à la ville.";""
"Cid
On a atterri à Horizon. Rejoins
la ville avec Irvine et {Rinoa}.
{NewPage}
Trouve le maire et dis-lui que nous
venons en paix. C'était un accident.
{NewPage}
Profites-en pour jeter un
coup d'oeil à la ville.";""
"{Squall}
Bien Monsieur.";""
"(Pourquoi dois-je y aller?)";""
"Cid
Tu as des questions?";""
"{Squall}
Non...";""
"Cid
Tu n'es pas qu'un soldat d'élite. Tu
dois aussi avoir la tête bien faite.
{NewPage}
Ouvre ton esprit au monde, {Squall}.
J'attends beaucoup de toi, tu sais?";""
"Cid
Pars, maintenant.";""
"Cid
Tu as notre destin entre tes mains.";""
"(Qu'est-ce qu'il entend par là?)";""
"Cid
Je t'ai fait peur, n'est-ce pas?
{NewPage}
Je voulais juste te dire d'être prudent.
Ne provoque personne à Horizon, ok?";""
"Cid
Vas-y maintenant.";""
"Cid
Je m'inquiète pour les autres.
Tu veux bien aller vérifier?";""
"Cid
Quelque chose ne va pas?";""
"Cid
Une partie de cartes?
Oui, d'accord
Non merci";""
"Cid
{Squall}! Ce n'est pas le
moment de jouer aux cartes!";""
"Cid
Nous n'avons pas beaucoup
de temps. Allez, pressons!";""
"Cid
Oh, tes règles n'existent pas
dans cette région. Faisons une
partie en mélangeant ces règles
et celles de {Balamb}.";""
"Cid
Tes règles n'existent pas
dans ces contrées. Faisons une
partie en mélangeant nos règles
et celles de {Galbadia}.";""
"Cid
Tes règles étranges n'ont pas
cours dans cette région. Faisons
une partie en mélangeant ces
règles et celles de {Trabia}.";""
"Cid
Dis donc, ce règlement
n'existe pas ici. Jouons
en mélangeant nos règles
et celle de {Centra}, d'accord?";""
"Cid
Ces règles ne sont pas admises
ici... Mieux vaut mélanger les
règles de Dollet et les nôtres.";""
"Cid
Tes règles ne sont pas valables
ici. Mélangeons donc nos règles
et celles d'Horizon...";""
"Cid
Ces règles ne sont pas valables
ici. Je te conseille de mélanger
tes règles et celles d'Hyper-E.";""
"Cid
{Squall}, tes règles ne
sont pas valables ici. Jouons
en mélangeant le règlement
d'Esthar et le nôtre, OK?";""
"Il te faut au moins
5 cartes pour jouer";""
"La règle {Blue}'Open'{White}
est valable ici.";""
"La règle {Blue}'Identique'{White}
est acceptée dans cette contrée.";""
"La règle {Blue}'Plus'{White}
est valide sur ce territoire.";""
"La règle {Blue}'Aléatoire'{White}
est jouable ici.";""
"La règle {Blue}'Mort Subite'{White}
est valable dans ce secteur.";""
"La règle {Blue}'Essai'{White}
est autorisée dans le coin.";""
"La règle {Blue}'Même Mur'{White}
existe dans cette contrée.";""
"La règle {Blue}'Elémentaire'{White}
est acceptée ici.";""
"La règle {Blue}'Open'{White}
n'est pas valable sur ce territoire.";""
"La règle {Blue}'Identique'{White}
n'est plus valide ici.";""
"La règle {Blue}'Plus'{White}
n'est pas valable dans cette région.";""
"La règle {Blue}'Aléatoire'{White}
est interdite ici.";""
"La règle {Blue}'Mort Subite'{White}
n'est pas autorisée ici.";""
"La règle {Blue}'Essai'{White}
n'est pas acceptée dans cette contrée.";""
"La règle {Blue}'Même Mur'{White}
n'est pas valable sur ce territoire.";""
"La règle {Blue}'Elémentaire'{White}
n'est pas acceptée.";""
"{Balamb}";""
"{Galbadia}";""
"{Trabia}";""
"{Centra}";""
"{Dollet}";""
"{Horizon}";""
"Hyper-E";""
"{Esthar}";""
"Pas de règle";""
"#bg2f_11";"138"
"";""
"";""
"";""
"Elève
C'est pas le boulot qui manque, hein?";""
"{Squall}
Effectivement.";""
"Elève
Ça doit pas être facile d'être
le nouveau leader de la BGU.";""
"{Squall}
Aujourd'hui, pas trop...";""
"{Squall}
Quelle est ta fonction?";""
"Stagiaire
Responsable du ciné-club, m'sieur.";""
"{Squall}
A partir de maintenant, tu es
le lieutenant de la section B.";""
"Lieutenant
A vos ordres!";""
"{Squall}
Et vous, vous faites quoi?";""
"Elève
Artilleur, groupe A.";""
"Elève
Infirmier-pompier.";""
"Elève
Je suis infirmière.";""
"{Squall}
Vous deux, allez vite sur le pont.
Infirmière, rejoignez le niveau 0.";""
"A vos ordres.";""
"Elève
Aaah!";""
"Elève
La BGU n'a aucune chance!";""
"Infirmière
Aidez-moi, s'il vous plaît.";""
"RDC
2ème";""
"La bataille que nous livrons a de
nombreux enjeux: la vie de chacun,
bien sûr, mais aussi l'avenir de la
BGU et de notre démocratie!";""
"C'est pourquoi je demande à chacun de
faire un effort supplémentaire, non
seulement pour lui-même, mais aussi
pour les autres. Je compte sur vous!";""
"Etudiante
Je vous en supplie, aidez-moi!
Marc a disparu, je dois le retrouver!";""
"(Oh!)";""
"Etudiante
Pitié! Aidez-moi!";""
"Bon sang!";""
"{Squall}
Ne bougez pas.";""
"#bgsido_7";"257"
"";""
"";""
"{Squall}
Voilà pour mon rapport, monsieur.";""
"{Squall}
Oh, encore une chose...
{NewPage}
Il est clair que les Galbadiens
cherchaient Ellone. C'était leur
principal objectif à {Horizon}.";""
"{Squall}
Edea, la prêtresse, je suis sûr
qu'elle est derrière tout ça.";""
"(Ellone a le pouvoir de permettre
 aux gens de voyager dans le temps)
{NewPage}
(La prêtresse veut ce don, c'est
 certain. Edea est déterminée...)";""
"Cid
Les Galbadiens sont donc avec
Edea et ils cherchaient
Ellone à {Horizon}...";""
"{Squall}
Qu'ils la trouvent ou non...
{NewPage}
Ils avaient l'ordre de
détruire la ville!";""
"Cid
La politique de la terre brûlée. Pour
qu'Ellone ne puisse plus s'y cacher...";""
"(Tout à fait)";""
"Cid
La prêtresse va continuer à tout raser
jusqu'à ce qu'elle trouve Ellone.";""
"Cid
On ne peut pas attendre plus longtemps.";""
"(Il prend enfin ses responsabilités)";""
"Cid
Ici le proviseur, j'ai une
déclaration à vous faire.";""
"Cid
Dorénavant, {Squall} prend le commandement
tactique et militaire des opérations.";""
"(Il délire ou quoi?)";""
"Cid
Obéissez-lui sans réserve.";""
"(J'arrive pas à le croire!)";""
"Cid
Si vous avez des objections,
exprimez-les immédiatement.";""
"(Et moi, j'ai pas le choix?)";""
"Cid
{Squall}, désormais, nous
sommes sous tes ordres.";""
"Cid
Tel est ton destin...
{NewPage}
Tu dois nous montrer le chemin
de la victoire contre Edea.";""
"{Squall}
Vous parlez comme si tout était
décidé depuis ma naissance!";""
"(Se battre contre la prêtresse ne
 me fait pas peur. Je suis un Seed)";""
"(Mais j'ai pas demandé à être chef)";""
"(Et si je démissionne)";""
"(Démissionner? Et ensuite? Je n'ai
 rien à part la BGU et le Seed...)";""
"(J'ai horreur de ce
 genre de situation!)";""
"Quistis
Chef {Squall}, félicitations!";""
"{Squall}
Chef?";""
"Shu
On a pensé qu'il te fallait un titre.
Alors Quistis et moi, on a trouvé 'Chef'.";""
"Quistis
Shu et moi avons décidé
de répartir les tâches.";""
"Shu
Je m'occupe de toutes les
ressources de la BGU.";""
"Quistis
J'assiste le Dr. Kadowaki
pour soigner les étudiants.";""
"Quistis
Ainsi, tu pourras te concentrer sur
les manoeuvres tactiques et militaires.";""
"Quistis
Ça te semble correct?";""
"{Squall}
Tout à fait.";""
"Shu
Bon, j'ai déjà quelques
remarques à faire.";""
"Nida
Salut, {Squall}.";""
"{Squall}
Qui es-tu?";""
"Nida
Quoi? Mais c'est moi!
{NewPage}
Tu ne te rappelles pas, on a passé
les épreuves du Seed ensemble!";""
"{Squall}
J'ai oublié.";""
"Nida
Ça me fait de la peine.";""
"Nida
Enfin, c'est pas grave...";""
"Nida
Tu sais que les gens d'{Horizon}
réparaient le vaisseau, hein?
{NewPage}
Ils viennent de finir.";""
"Nida
Au fait, tu sais que les
gens d'{Horizon} réparaient
la Fac, n'est-ce pas?
{NewPage}
Ils ont terminé.";""
"Nida
La BGU peut désormais voler!";""
"Nida
Eh oui...
{NewPage}
Je suis le nouveau pilote.";""
"Nida
Les gens d'{Horizon} m'ont
expliqué comment manoeuvrer
ce vaisseau-école...";""
"Nida
Fais-moi savoir quand
tu voudras décoller.";""
"Quistis
Des infos sur notre destination?
On en a très peu malheureusement.";""
"Shu
Dites, pourquoi on ne
retournerait pas à {Balamb}?
{NewPage}
On ne sait pas ce qui s'y
est passé depuis notre départ.
{NewPage}
{Balamb} City pourrait bien être
leur cible, c'est une ville
portuaire, comme {Horizon}.";""
"Quistis
C'est vrai. Qu'en
penses-tu, {Squall}?";""
"Shu
La prêtresse veut Ellone.
{NewPage}
Alors, ils vont certainement
la chercher partout, non?";""
"Quistis
Je suis sûre qu'ils sont déjà passés
par {Galbadia}, c'est leur Q-G.
{NewPage}
Ils ont même dû envoyer
des soldats à {Horizon}.";""
"{Squall}
{Balamb}, {Dollet}...
{NewPage}
Et {Timber}...
Toutes des cibles potentielles.";""
"Quistis
Que veut la prêtresse Edea?
{NewPage}
Apparemment, ce n'est pas
la conquête de l'univers.";""
"Quistis
Je me demande si Selphie va mieux.
Elle est vraiment du genre sensible.";""
"Shu
Le vaisseau qui a emmené Ellone...
Où crois-tu qu'il se trouve?";""
"Shu
Je veux dire, qui étaient
tous ces gens à bord?";""
"Nida
Bon, on décolle ou quoi?
(Oui)
(Non)";""
"{Squall}
Il faut que je réfléchisse.";""
"{Squall}
On décolle. Je t'indiquerai
notre destination en vol.
{NewPage}
N'oublie pas de prévenir tout le
monde que la BGU va s'envoler.";""
"Nida
Compris.";""
"Nida
Ici la plate-forme de contrôle.";""
"Préparez-vous au décollage.";""
"Le chef {Squall} a une
déclaration à vous faire.";""
"Nida
On s'envole?
(Oui)
(Non)";""
"Quistis
Où allons-nous, maintenant?";""
"Selphie
Alors, petit cachottier!";""
"{Squall}
Quoi?";""
"Selphie
Tu as décidé où on allait?";""
"{Squall}
Pas encore.";""
"Selphie
Et si on allait à {Trabia}?";""
"Selphie
Ça se trouve dans les montagnes,
Edea n'ira peut-être pas là-bas?
{NewPage}
Mais, on ne sait jamais...";""
"(Mais cette ville a été dévastée
 par les missiles Galbadiens...)
{NewPage}
(Oh, j'ai compris... C'est
 pour ça qu'elle veut y aller)";""
"{Squall}
Je vais y réfléchir.";""
"Selphie
Merci.";""
"{Squall}
C'est tout pour mon rapport.";""
"{Squall}
On doit d'abord retrouver Ellone.
Après, on s'occupera d'Ultimecia.";""
"{Squall}
J'ai l'impression qu'Ellone se trouve
à bord du vaisseau des Seeds Blancs.";""
"{Squall}
Il faut retrouver ce vaisseau.
Mais je ne sais pas où il est.";""
